report_type,report_year,country,reform_title,reform_description,reform_year,coder,model_reasoning,precision,modified_precision,recall,total_recall,years identified,RA year count,claude-sonnet-4-6,year_match_claude,gemini-3.1-pro,year_match_gemini,chatgpt-5.5,year_match_chatgpt,reform_id
WBSAR_Bangladesh,1982,Bangladesh,Creation of the commerce faculties in the three major universities,"Prior to the early sixties, management education was not considered to be a legitimate and rewarding area of academic pursuit beyond offering instruction in the traditional commerce subjects. Likewise, need for systematic and properly designed management training programs was also not recognized and suich training was limited to a few vocational training centers and some narrow-based departmental training programs. Creation of the commerce faculties in the three major universities brought a radical change in the above situation.",,Esther,,,,,,,,,,,,,,
WBSAR_Bangladesh,1982,Bangladesh,The First Education project,Performance in implementation has been generally marked by delays especially with the First Education project.,,Esther,,,,,,,,,,,,,,
WBSAR_Bangladesh,1982,Bangladesh,Introduction of new programs at BAU,"Preliminary indications are that BAU has now become the main source for training agricultural manpower in the country. The introduction of new programs designed to improve the practical skills of students and to increase their involvement in extension and research, has made the university's program more relevant.",,Esther,,,,,,,,,,,,,,
WBSAR_Bangladesh,1982,Bangladesh,The Second Education Education Project (Credit 621-BE) ,"The Second Education Education Project (Credit 621-BE) is due for completion in June 1982, after a one-year extension.",,Esther,,,,,,,,,,,,,,
WBSAR_Bangladesh,1982,Bangladesh,The Third Education Project (Credit 921-BD),"Under the Third Education Project (Credit 921-BD), in order to strengthen implementation capacity and to avoid repetition of earlier delays, special arrangements were made which included (a) approval of the Project Proforma, and signing ot the Technical Assistance Contract as conditions of credit effectiveness, (b) establishing a revolving fund to avoid delays caused by taka shortages, (c) hiring a Project Manager with wide experience in projct management/implementation, (d) training of PIU staff, (e) hiring a local consultant to design a project accounting system which would integrate IDA and GOB's financial requirements, and (f) appointing local counterparts to expatriate consultants as a condition of disbursement.",,Esther,,,,,,,,,,,,,,
WBSAR_Bangladesh,1982,Bangladesh,The Fourth Education Project (Credit 1054-BD),"In the Fourth Education Project (Credit 1054-BD), further attempts have been made to strengthen administrative arrangements and implementation capacity.",,Esther,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WBSAR_Bangladesh,1982,Bangladesh,Establishment of the Bangladesh Management Development Center (BMDC),Creation of a specialized national institution under the Ministry of Labor for providing in-service management training for supervisory and lower-level management personnel. BMDC was later transferred to the Ministry of Industries in 1976 and expanded its training programs to cover junior and mid-level management.,1961,claude-sonnet-4-6,,,,,,,,,,,,,,
WBSAR_Bangladesh,1982,Bangladesh,Establishment of the Institute of Business Administration (IBA) at Dacca University,Creation of the only national institute for post-graduate management education and senior and mid-level post-experience training in Bangladesh. IBA introduced its own entrance examination system a semester system with rigorous academic standards and an executive development program.,1966,claude-sonnet-4-6,,,,,,,,,,,,,,
WBSAR_Bangladesh,1982,Bangladesh,Creation of the Industrial Management Service Cadre,The Government of Bangladesh created a cadre called the Industrial Management Service and recruited 200 officers for permanent deployment in various public sector corporations to address management deficiencies in public enterprises.,1973,claude-sonnet-4-6,,,,,,,,,,,,,,
WBSAR_Bangladesh,1982,Bangladesh,IBA Executive Development Program,Introduction of a formal in-service training program at IBA for practising business and industrial executives consisting of short courses seminars workshops and executive forums covering general management and functional areas of management.,1975,claude-sonnet-4-6,,,,,,,,,,,,,,
WBSAR_Bangladesh,1982,Bangladesh,Dacca University Commerce Faculty Post-Experience Training Program,Introduction of systematic 4-6 week post-experience management training courses for senior and mid-level executives organized by the Faculty of Commerce at Dacca University to increase faculty exposure to industry and provide practical management training.,1975,claude-sonnet-4-6,,,,,,,,,,,,,,
WBSAR_Bangladesh,1982,Bangladesh,IBA M.Phil. and Ph.D. Programs in Business Administration,Launch of post-masters degree programs at IBA designed to cater to the needs of those wishing to pursue careers as management teachers and researchers with the first batch of students admitted in the 1979-80 session.,1979,claude-sonnet-4-6,,,,,,,,,,,,,,
WBSAR_Bangladesh,1982,Bangladesh,Business Management Education and Training Project,A World Bank IDA-financed project implemented by the Government of Bangladesh to improve and expand business management education and training across the country. The project provided support to the Institute of Business Administration the Faculties of Commerce at Dacca Chittagong and Rajshahi Universities and the Bangladesh Management Development Center through faculty development overseas fellowships curriculum reform physical expansion of IBA research and case development and strengthened linkages with industry.,1982,claude-sonnet-4-6,,,,,,,,,,,,,,
WBSAR_Bangladesh,1982,Bangladesh,Chittagong University Commerce Faculty Annual Examination Reform,Introduction of annual examinations at the end of each academic year at the Faculty of Commerce of Chittagong University replacing the old British system with a single final examination with the ultimate objective of introducing a semester system.,1982,claude-sonnet-4-6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WBSAR_Bangladesh,1982,Bangladesh,Establishment of the Bangladesh Management Development Center (BMDC),"Establishment of a national institution to provide in-service management training, research, and consultancy for public and private sector personnel.",1961,gemini-3.1-pro,,,,,,,,,,,,,,
WBSAR_Bangladesh,1982,Bangladesh,Establishment of the Institute of Business Administration (IBA),Creation of a semi-autonomous institute at Dacca University to introduce and provide graduate-level business administration (MBA) education.,1966,gemini-3.1-pro,,,,,,,,,,,,,,
WBSAR_Bangladesh,1982,Bangladesh,Business Management Education and Training Project,"A donor-financed government sector project aimed at restructuring business education by upgrading commerce faculties at Dacca, Rajshahi, and Chittagong universities, expanding the IBA, strengthening the BMDC, and establishing a national coordinating body.",1982,gemini-3.1-pro,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WBSAR_Bangladesh,1982,Bangladesh,Creation of Bangladesh Management Development Center,Creation of a national management development institution to provide systematic in-service management training for supervisors and lower- and mid-level management personnel.,1961,chatgpt-5.5,,,,,,,,,,,,,,
WBSAR_Bangladesh,1982,Bangladesh,Establishment of the Institute of Business Administration at Dacca University,Establishment of a national postgraduate business administration institute offering MBA-level management education and senior and middle-level executive training.,1966,chatgpt-5.5,,,,,,,,,,,,,,
WBSAR_Bangladesh,1982,Bangladesh,Institute of Business Administration Executive Development Program,Introduction of an in-service executive development program at the Institute of Business Administration providing short courses seminars workshops and executive forums for practicing business and industrial managers.,1975,chatgpt-5.5,,,,,,,,,,,,,,
